TNET	NYSE
TNK	NYSE
TNL	NYSE
TOL	NYSE
TOST	NYSE
TPB	NYSE
TPC	NYSE
TPL	NYSE
TPR	NYSE
TPVG	NYSE
TREX	NYSE
TRGP	NYSE
TRIN	NYSE
TRN.US	NYSE
TRNO	NYSE
TROX	NYSE
TRP	NYSE
TRTX	NYSE
TRU.US	NYSE
TRV	NYSE
TS	NYSE
TSLX	NYSE
TSM	NYSE
TSN	NYSE
TT	NYSE
TTAM	NYSE
TTC	NYSE
TTE	NYSE
TTI	NYSE
TU	NYSE
TV	NYSE
TWLO	NYSE
TX	NYSE
TXNM	NYSE
TXT	NYSE
TYL	NYSE
U	NYSE
UAA	NYSE
UAMY	NYSE
UBER	NYSE
UBS	NYSE
UCB	NYSE
UDR	NYSE
UE	NYSE
UEC	NYSE
UGI	NYSE
UGP	NYSE
UHS	NYSE
UI	NYSE
UIS	NYSE
UL.US	NYSE
ULS	NYSE
UMC	NYSE
UMH	NYSE
UNF	NYSE
UNFI	NYSE
UNH	NYSE
UNM	NYSE
UNP	NYSE
UPS	NYSE
URG	NYSE
URI	NYSE
USAC	NYSE
USB	NYSE
USFD	NYSE
USPH	NYSE
UTI	NYSE
UTL	NYSE
UTZ	NYSE
UUUU	NYSE
UVE	NYSE
UWMC	NYSE
V	NYSE
VAC	NYSE
VAL.US	NYSE
VALE	NYSE
VEEV	NYSE
VET.US	NYSE
VFC	NYSE
VG	NYSE
VIA	NYSE
VICI	NYSE
VIK	NYSE
VIPS	NYSE
VIRT	NYSE
VIST	NYSE
VIV.US	NYSE
VLN	NYSE
VLO	NYSE
VLRS	NYSE
VLTO	NYSE
VMC	NYSE
VMI	NYSE
VMRK	NYSE
VNO	NYSE
VNT	NYSE
VOYA.US	NYSE
VOYG	NYSE
VPG	NYSE
VRT	NYSE
VRTS	NYSE
VSH	NYSE
VST	NYSE
VSTS	NYSE
VSXY	NYSE
VTEX	NYSE
VTMX	NYSE
VTOL	NYSE
VTR	NYSE
VTS	NYSE
VVV.US	NYSE
VVX	NYSE
VYX	NYSE
VZ	NYSE
W.US	NYSE
WAB	NYSE
WAL	NYSE
WAT	NYSE
WBI	NYSE
WBX	NYSE
WCC	NYSE
WCN	NYSE
WD	NYSE
WDS	NYSE
WEAV	NYSE
WEC	NYSE
WELL.US	NYSE
WES	NYSE
WEX	NYSE
WFC	NYSE
WGO	NYSE
WH	NYSE
WHD	NYSE
WHK	NYSE
WHR	NYSE
WIT	NYSE
WK	NYSE
WKC	NYSE
WLK	NYSE
WM	NYSE
WMB	NYSE
WMS	NYSE
WNC	NYSE
WOLF	NYSE
WOR	NYSE
WPC	NYSE
WPM	NYSE
WPP	NYSE
WRB.US	NYSE
WRBY	NYSE
WS	NYSE
WSM	NYSE
WSO	NYSE
WST	NYSE
WTI	NYSE
WTRG	NYSE
WTS	NYSE
WTTR	NYSE
WU	NYSE
WWW	NYSE
WY	NYSE
XHR	NYSE
XIFR	NYSE
XOM	NYSE
XPER	NYSE
XPEV	NYSE
XPO	NYSE
XPOF	NYSE
XPRO	NYSE
XYL	NYSE
XYZ	NYSE
YELP	NYSE
YETI	NYSE
YEXT	NYSE
YMM	NYSE
YOU	NYSE
YPF	NYSE
YSS	NYSE
YUM	NYSE
YUMC	NYSE
ZBH	NYSE
ZEPP	NYSE
ZETA.US	NYSE
ZGN	NYSE
ZH	NYSE
ZIM	NYSE
ZIP	NYSE
ZTO	NYSE
ZTS	NYSE
ZWS	NYSE
0B2.DE	Frankfurt
1U1.DE	Frankfurt
22UA.DE	Frankfurt
2M6.DE	Frankfurt
8TRA.DE	Frankfurt
AAPL.EUR	Frankfurt
ABS2.DE	Frankfurt
