ADIG	ADI Global Distribution Inc	analyst_targets_NYSE_A.txt
AMZN.24-7	Amazon 24/7	analyst_targets_NYSE_A.txt
AZUL	Azul SA-SPDN ADR	analyst_targets_NYSE_A.txt
BPMC CVR	Sanofi and BPMC Acquisition CVR	analyst_targets_NYSE_B.txt
CVR.THS	TreeHouse Foods CVR	analyst_targets_NYSE_C2.txt
EVVAQ	Enviva Inc	analyst_targets_NYSE_E.txt
FDXF	FEDEX FREIGHT HOLDING CO	analyst_targets_NYSE_F.txt
FSRNQ	Fisker Inc	analyst_targets_NYSE_F.txt
GME.WS	GameStop Corp. warrant	analyst_targets_NYSE_G.txt
GOOG.24-7	Google 24/7	analyst_targets_NYSE_G.txt
GRCL.CVR	Gracell Biotechnologies Inc. CVR	analyst_targets_NYSE_G.txt
IGMS CVR	IGMS CVR delisting	analyst_targets_NYSE_I.txt
LLFLQ	Ll Flooring Holdings Inc	analyst_targets_NYSE_L.txt
META.24-7	Meta 24/7	analyst_targets_NYSE_M1.txt
MRTX.CVR	Mirati Therapeutics Inc Merger CVR	analyst_targets_NYSE_M2.txt
MSFT.24-7	Microsoft 24/7	analyst_targets_NYSE_M2.txt
NSTB	Northern Star Investment Corp. II	analyst_targets_NYSE_N.txt
NVDA.24-7	Nvidia 24/7	analyst_targets_NYSE_N.txt
OZ	Belpointe Prep Llc	analyst_targets_NYSE_O.txt
SBDS	Solo Brands Inc	analyst_targets_NYSE_S1.txt
SONN CVR	SONN CVR Megrer	analyst_targets_NYSE_S2.txt
SURF.CVR	SURF Merger with CHRS CVR	analyst_targets_NYSE_S2.txt
TWO	Two Harbors Investment Corp	analyst_targets_NYSE_T2.txt
UAVS	AgEagle Aerial Systems Inc	analyst_targets_NYSE_U.txt
VGNT	Versigent Ltd	analyst_targets_NYSE_V.txt
VLGDF	Valor Gold Corp	analyst_targets_NYSE_V.txt
ZIMMER-CVR	FNA US merger/Zimmer holdings CVR	analyst_targets_NYSE_Z.txt
ZYNE.CVR	Zynerba Pharmaceuticals, Inc. CVR	analyst_targets_NYSE_Z.txt
OPENL	Warrant of Opendoor Technologies Inc	analyst_targets_O.txt
OPENW	Warrant of Opendoor Technologies Inc	analyst_targets_O.txt
OPENZ	Warrant of Opendoor Technologies Inc	analyst_targets_O.txt
OZON	Ozon Holdings PLC	analyst_targets_O.txt
CAVEN.OL	Cavendish Hydrogen ASA	analyst_targets_OSLO_C.txt
KMAR.OL	Kongsberg Maritime AS	analyst_targets_OSLO_K.txt
PCIB.OL	PCI Biotech Holding ASA	analyst_targets_OSLO_P.txt
PRYME.OL	Pryme NV	analyst_targets_OSLO_P.txt
PUBLI.OL	PPI Public Property Invest AB	analyst_targets_OSLO_P.txt
TIETO.OL	Tietoevry Oyj	analyst_targets_OSLO_T.txt
ABBNY	ABB Ltd - ADR	analyst_targets_OTC.txt
AMLIF	American Lithium Corp	analyst_targets_OTC.txt
ARVLF	Arrival	analyst_targets_OTC.txt
ASAIY	Sendas Distribuidora SA	analyst_targets_OTC.txt
ATHXQ	Athersys Inc	analyst_targets_OTC.txt
ATROB	Astronics Corp	analyst_targets_OTC.txt
AXICY	Axia Energia-ADR	analyst_targets_OTC.txt
BIGGQ	Big Lots Inc	analyst_targets_OTC.txt
CAJPY	Canon Inc - ADR	analyst_targets_OTC.txt
CNDA	Concord Acquisition Corp II	analyst_targets_OTC.txt
CNTM	ConnectM Technology Solutions Inc	analyst_targets_OTC.txt
DIDIY	DIDI Global Inc.	analyst_targets_OTC.txt
DMKPQ	DMK Pharmaceuticals Corp	analyst_targets_OTC.txt
DMNIF	Damon Inc	analyst_targets_OTC.txt
EGRX	Eagle Pharmaceuticals Inc	analyst_targets_OTC.txt
EVCO	Everest Consolidator Acquisition Corporation	analyst_targets_OTC.txt
EVFM	Evofem Biosciences Inc	analyst_targets_OTC.txt
FRCB	First Republic Bank/CA	analyst_targets_OTC.txt
FTCHQ	Farfetch	analyst_targets_OTC.txt
GDST	Goldenstone Acquisition Ltd	analyst_targets_OTC.txt
GLFE	Golf Entertainment Group Inc	analyst_targets_OTC.txt
GOEVQ	Canoo Inc.	analyst_targets_OTC.txt
HTGMQ	HTG Molecular Diagnostics Inc	analyst_targets_OTC.txt
HTZWW	Hertz Global Holdings Inc. Wt	analyst_targets_OTC.txt
IDEXQ	Ideanomics Inc	analyst_targets_OTC.txt
IVCBF	Investcorp Europe Acquisi-A	analyst_targets_OTC.txt
JTKWY	Just Eat Takeaway.com NV-ADR	analyst_targets_OTC.txt
LEVGQ	Lion Electric Co/The	analyst_targets_OTC.txt
LILMF	Lilium Nv	analyst_targets_OTC.txt
LOGC	Contextlogic Holdings Inc	analyst_targets_OTC.txt
LUNA.US	Luna Innovations Inc	analyst_targets_OTC.txt
LUXHQ	Luxurban Hotels Inc	analyst_targets_OTC.txt
MARK	Remark Holdings Inc	analyst_targets_OTC.txt
MBRFY	MARFRIG GLOBAL FOOD-SPON ADR	analyst_targets_OTC.txt
MDRX	Veradigm Inc	analyst_targets_OTC.txt
MFLTY	MissFresh Ltd. ADR	analyst_targets_OTC.txt
MOND	Mondee Holdings Inc	analyst_targets_OTC.txt
MTBLY	Moatable Inc-ADR	analyst_targets_OTC.txt
MTPLF	Metaplanet Inc	analyst_targets_OTC.txt
NKGN	Nkgen Biotech Inc	analyst_targets_OTC.txt
ORANY	Orange S.A.-ADR	analyst_targets_OTC.txt
PITEF	Heramba Electric Plc	analyst_targets_OTC.txt
QTTOY	Qutoutiao Inc.-ADR	analyst_targets_OTC.txt
SBNY	Signature Bank	analyst_targets_OTC.txt
SCPX	Scorpius Holdings Inc	analyst_targets_OTC.txt
SDCCQ	SmileDirectClub Inc	analyst_targets_OTC.txt
SDZNY	Sandoz Group AG-ADR	analyst_targets_OTC.txt
SFGYY	Sony Financial Group Inc	analyst_targets_OTC.txt
SICP	SilverGate Capital	analyst_targets_OTC.txt
SLAMF	Slam Corp	analyst_targets_OTC.txt
SLNAF	Selina Hospitality PLC	analyst_targets_OTC.txt
SMNR	Semnur Pharmaceuticals Inc	analyst_targets_OTC.txt
SNFI	Stark Novus Financial Inc	analyst_targets_OTC.txt
SRNE	Sorrento Therapeutics Inc	analyst_targets_OTC.txt
SUNWQ	Sunworks Inc	analyst_targets_OTC.txt
SYRS	Syros Pharmaceuticals Inc	analyst_targets_OTC.txt
TBLT	Toughbuilt Industries Inc	analyst_targets_OTC.txt
TRVN	Trevena Inc	analyst_targets_OTC.txt
TSPH	TuSimple Holdings Inc	analyst_targets_OTC.txt
VISL	Vislink Technologies Inc	analyst_targets_OTC.txt
WCPRF	Whitecap Resources Inc	analyst_targets_OTC.txt
XELA	Exela Technologies Inc	analyst_targets_OTC.txt
ZOMDF	Zomedica Corp	analyst_targets_OTC.txt
ZPTA	Zapata Quantum Inc	analyst_targets_OTC.txt
PSTX.CVR	Poseida Therapeutics Inc Merger CVR	analyst_targets_P2.txt
ALAGR.PA	Agrogeneration SA	analyst_targets_PARIS_A1.txt
ALHG.PA	Louis Hachette Group	analyst_targets_PARIS_A2.txt
ALMCP.PA	Mcphy Energy SA	analyst_targets_PARIS_A2.txt
ALNEV.PA	Neovacs SA	analyst_targets_PARIS_A2.txt
ALTD.PA	Tonner Drones SA	analyst_targets_PARIS_A3.txt
LTA.PA	Altamir SCA	analyst_targets_PARIS_L.txt
NOKIA.PA	Nokia Oyj	analyst_targets_PARIS_N.txt
QIWI	Qiwi Plc-ADR	analyst_targets_Q.txt
RBNE	Robin Energy Ltd	analyst_targets_R.txt
RENEF	Cartesian Growth Corp Ii- A	analyst_targets_R.txt
RHLD	Resolute Holdings Management Inc	analyst_targets_R.txt
RNA	Atrium Therapeutics Inc	analyst_targets_R.txt
RPTX.CVR	RPTX Merger CVR	analyst_targets_R.txt
SAGE CVR	Sage CVR delisting	analyst_targets_S1.txt
SCLX	Scilex Holding Company	analyst_targets_S1.txt
SCPH CVR	SCPH CVR Merger	analyst_targets_S1.txt
SFTGQ	Shift Technologies Inc Class A	analyst_targets_S1.txt
SOLS	Solstice Advanced Materi	analyst_targets_S2.txt
COFFEEB.ST	Coffee Stain Group AB	analyst_targets_STOCKHOLM_C.txt
OCTVSD-B.ST	Octave Intelligence Plc	analyst_targets_STOCKHOLM_O.txt
ALU.ASX	Alurion Resources Ltd	analyst_targets_SYDNEY_A.txt
BVR.ASX	Bellavista Resources Ltd	analyst_targets_SYDNEY_B.txt
LKE.ASX	Lake Resources NL	analyst_targets_SYDNEY_L.txt
NSR.ASX	National Storage REIT	analyst_targets_SYDNEY_N.txt
WJL.ASX	Webjet Group Limited	analyst_targets_SYDNEY_W.txt
TECX.CVR	Tectonic Therapeutic Inc Merger CVR	analyst_targets_T.txt
THRD	Third Harmonic Bio Inc	analyst_targets_T.txt
TKVA	Salspera Inc	analyst_targets_T.txt
TRAX	First Tracks Biotherapeutics Inc	analyst_targets_T.txt
TSLA.24-7	Tesla 24/7	analyst_targets_T.txt
USEA	United Maritime Corp	analyst_targets_U.txt
VERV US CVR	VERV US merger CVR	analyst_targets_V.txt
VSNT	VERSANT MEDIA GROUP INC	analyst_targets_V.txt
WBA US CVR	WBA US merger CVR	analyst_targets_W.txt
WIMI	WIMI Hologram Cloud In	analyst_targets_W.txt
WKHS	Workhorse Group Inc	analyst_targets_W.txt
XELAP	Exela Technologies Pref	analyst_targets_X.txt
XOMA.CVR	XOMA Merger CVR	analyst_targets_X.txt
XRXDW	Xerox Holdings Corp Warrant	analyst_targets_X.txt
XTIA	XTI Aerospace Inc	analyst_targets_X.txt
XXII	22nd Century Group Inc.	analyst_targets_X.txt
